AnalyzerDTO.java	2
TargetVOB.java	2
CheckBoxConfigurationField.java	2
AutocompleteConfigurationField.java	2
SliderConfigurationField.java	2
ProjectKnwoledgeEvolution.java	2
ConfigurationDTO.java	2
ResidualComponent.java	2
ColorPickerConfigurationField.java	2
DxRelations.java	2
FileInCommitBlock.java	2
SimpleCommitDTO.java	2
TransitionWrapper.java	2
DissolvedRootFragment.java	2
FileSystemService.java	2
TechnologyDTO.java	2
JiraLog.java	2
SourceFile.java	2
CommitTypeDataSet.java	2
ConfigurationFieldValidationServiceDummyImpl.java	2
TechnologyJpaRepository.java	2
ConnectedComponent.java	2
Attribute.java	2
TaskDTO.java	2
ComponentColorService.java	2
ProjectDetailsDTO.java	2
AccessBlock.java	2
ComponentRoot.java	2
PeriodService.java	2
GanttValueData.java	2
PathFragmentsRepository.java	2
ParameterizedTypeBlock.java	2
InputSwitchConfigurationField.java	2
ProjectDataDTO.java	2
Concept.java	2
ProjectDetailsJpaRepository.java	2
LifeStatus.java	1
DeveloperActivityDTO.java	1
CommitTypeSegment.java	1
ComponentColorDTO.java	1
ThresholdDTO.java	1
ComponentTag.java	1
RenameChange.java	1
AtMostGroupFilter.java	1
ChangeDTO.java	1
JiraIssueDTO.java	1
AnnotationTypeAttributeBlock.java	1
TagValue.java	1
TagDataAux.java	1
InheritanceBlock.java	1
SymlinkVOB.java	1
LessThanGroupFilter.java	1
ComponentPeriodDTO.java	1
InternalPropertyTag.java	1
ParameterBlock.java	1
CustomTag.java	1
BooleanPattern.java	1
ConfigurationFieldValueValidator.java	1
NamespaceBlock.java	1
TimeFrame.java	1
PasswordConfigurationField.java	1
ChangesModel.java	1
DeveloperPeriodDTO.java	1
SourceCodeRegexMatchIndexes.java	1
DxQueryDslVisitor.java	1
MoreThanGroupFilter.java	1
AnomalyInstance.java	1
DxQueryDslListener.java	1
DxQueryDslBaseVisitor.java	1
JiraMinerExternalAnalyzerTest.java	1
AtLeastGroupFilter.java	1
AnnotationInstance.java	1
StringPattern.java	1
FileMatchIndexesDTO.java	1
ProjectGeneralInfoDTO.java	1
IgnoredFileDTO.java	1
DistributionValueDTO.java	1
