org.dxworks.dx.activity.RenameChange	1
org.dxworks.dx.activity.ActivityStatusByYear	1
org.eclipse.jgit.treewalk.filter.PathFilter	1
org.dxworks.dxconfig.manipulators.merger.ChangeTypeLine	1
org.dxworks.dx.analysis.AllSimilarFiles	1
org.dxworks.dxplatform.dtos.FileMatchIndexesDTO	1
org.springframework.boot.test.mock.mockito.MockBean	1
org.dxworks.dx.analysis.relations.connectors.ComponentConnector	1
com.atlassian.jira.rest.client.api.domain.IssueField	1
javax.persistence.CascadeType	1
org.springframework.web.servlet.resource.PathResourceResolver	1
org.eclipse.jgit.util.io.DisabledOutputStream	1
lombok.NonNull	1
org.springframework.test.context.TestPropertySource	1
org.dxworks.dxplatform.dtos.ProjectDataDTO	1
org.dxworks.dx.activity.ActivityStatusByTimeFrame	1
java.lang.reflect.InvocationTargetException	1
org.dxworks.dx.analysis.relations.code.FilesWithExtData	1
org.antlr.v4.runtime.ParserRuleContext	1
org.antlr.v4.runtime.tree.ErrorNode	1
com.atlassian.jira.rest.client.api.ProjectRestClient	1
org.dxworks.dx.analysis.anomalies.code.*	1
org.dxworks.dxplatform.repositories.jpa.TechnologyJpaRepository	1
org.dxworks.dx.analysis.anomalies.team.*	1
java.text.SimpleDateFormat	1
com.atlassian.jira.rest.client.auth.AnonymousAuthenticationHandler	1
org.dxworks.utils.famix.blocks.InvocationBlock	1
org.dxworks.dxplatform.services.ProjectSetupService	1
org.dxworks.famix.patterns.FileAnchorPattern	1
org.dxworks.utils.famix.metamodel.CodeEntity	1
org.dxworks.dxplatform.dtos.LogFileDTO	1
org.dxworks.dx.time.CommitsPerGanttPeriod	1
org.springframework.web.bind.annotation.ExceptionHandler	1
org.dxworks.dx.activity.IAction	1
org.dxworks.dx.analysis.anomalies.team.Solitaire	1
org.dxworks.utils.famix.blocks.AccessBlock	1
org.springframework.web.bind.annotation.ControllerAdvice	1
org.eclipse.jgit.treewalk.TreeWalk	1
org.dxworks.dx.entities.code.UnknownLanguages	1
java.io.BufferedWriter	1
javax.persistence.EntityManager	1
javax.persistence.PersistenceContext	1
org.dxworks.utils.famix.blocks.InheritanceBlock	1
org.eclipse.jgit.diff.DiffFormatter	1
org.dxworks.utils.json.FileTreemapNode	1
springfox.documentation.spring.web.plugins.Docket	1
javax.xml.parsers.DocumentBuilder	1
org.dxworks.dxplatform.integration.PeriodDTO	1
org.dxworks.dxplatform.api.configuration.fields.concrete.ReferenceConfigurationField	1
org.dxworks.utils.famix.blocks.ParameterizedTypeBlock	1
org.codehaus.jackson.map.ObjectMapper	1
org.eclipse.jgit.lib.ObjectReader	1
org.eclipse.jgit.api.PullCommand	1
org.dxworks.utils.famix.blocks.ParameterBlock	1
org.dxworks.famix.patterns.FamixPattern	1
org.dxworks.dxplatform.services.*	1
org.springframework.test.context.junit4.SpringRunner	1
java.net.URI	1
org.dxworks.utils.RelationsImporter	1
org.dxworks.dxplatform.api.ChangeType	1
org.springframework.http.HttpEntity	1
java.util.Optional	1
org.dxworks.utils.famix.patterns.FamixPattern	1
org.dxworks.dx.entities.code.groups.Messages	1
com.atlassian.jira.rest.client.api.domain.Issue	1
org.springframework.boot.autoconfigure.domain.EntityScan	1
org.eclipse.jgit.treewalk.CanonicalTreeParser	1
org.eclipse.jgit.api.CloneCommand	1
org.dxworks.dxplatform.model.jpa.LogFileJpaEntity	1
org.dxworks.dxplatform.services.querydsl.model.AtomType.*	1
org.dxworks.dxplatform.model.jpa.*	1
org.eclipse.jgit.treewalk.EmptyTreeIterator	1
java.net.MalformedURLException	1
org.springframework.web.servlet.config.annotation.EnableWebMvc	1
org.springframework.context.ApplicationContext	1
org.dxworks.dxplatform.services.TimeFrameService	1
org.springframework.data.jpa.repository.config.EnableJpaAuditing	1
org.dxworks.dxconfig.dissolver.StructuredComponent	1
org.dxworks.utils.famix.metamodel.Attribute	1
com.fasterxml.jackson.databind.SerializationFeature	1
org.antlr.v4.runtime.tree.AbstractParseTreeVisitor	1
org.eclipse.jgit.api.Git	1
org.eclipse.jgit.diff.DiffEntry	1
org.springframework.data.jpa.repository.config.EnableJpaRepositories	1
